created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2021-02-18 00:57:01 UTC,986,1,1,,530,725,600,1379,278
2021-02-18 01:57:01 UTC,987,1,2,,530,725,600,1379,278
2021-02-18 02:57:01 UTC,988,0,2,,530,725,600,1379,278
2021-02-18 03:57:01 UTC,989,1,3,,530,725,600,1379,278
2021-02-18 04:57:01 UTC,990,2,5,,530,725,600,1379,278
2021-02-18 05:57:01 UTC,991,11,16,,530,725,600,1379,278
2021-02-18 06:57:01 UTC,992,26,42,,530,725,600,1379,278
2021-02-18 07:57:01 UTC,993,50,92,,530,725,600,1379,278
2021-02-18 08:57:01 UTC,994,59,166,,530,725,600,1379,278
2021-02-18 09:57:01 UTC,995,57,223,,530,725,600,1379,278
2021-02-18 10:57:01 UTC,996,49,272,,530,725,600,1379,278
2021-02-18 11:57:01 UTC,997,51,323,,530,725,600,1379,278
2021-02-18 12:57:01 UTC,998,67,393,,530,725,600,1379,278
2021-02-18 13:57:01 UTC,999,59,452,,530,725,600,1379,278
2021-02-18 14:57:01 UTC,1000,41,493,,530,725,600,1379,278
2021-02-18 15:57:01 UTC,1001,57,550,,530,725,600,1379,278
2021-02-18 16:57:01 UTC,1002,47,598,,530,725,600,1379,278
2021-02-18 17:57:01 UTC,1003,52,650,,530,725,600,1379,278
2021-02-18 18:57:01 UTC,1004,41,691,,530,725,600,1379,278
2021-02-18 19:57:01 UTC,1005,28,719,,530,725,600,1379,278
2021-02-18 20:57:01 UTC,1006,6,726,,530,725,600,1379,278
2021-02-18 21:57:01 UTC,1007,3,729,,530,725,600,1379,278
2021-02-18 22:57:01 UTC,1008,,,729,,,,,
2021-02-18 23:57:01 UTC,1009,0,0,,731,530,725,600,1379
2021-02-19 00:57:01 UTC,1010,0,0,,731,530,725,600,1379
2021-02-19 01:57:01 UTC,1011,0,0,,731,530,725,600,1379
2021-02-19 02:57:01 UTC,1012,0,0,,731,530,725,600,1379
2021-02-19 03:57:01 UTC,1013,1,1,,731,530,725,600,1379
2021-02-19 04:57:01 UTC,1014,5,6,,731,530,725,600,1379
2021-02-19 05:57:01 UTC,1015,14,20,,731,530,725,600,1379
2021-02-19 06:57:01 UTC,1016,31,51,,731,530,725,600,1379
2021-02-19 07:57:01 UTC,1017,48,99,,731,530,725,600,1379
2021-02-19 08:57:01 UTC,1018,39,146,,731,530,725,600,1379
2021-02-19 09:57:01 UTC,1019,41,187,,731,530,725,600,1379
2021-02-19 10:57:01 UTC,1020,43,230,,731,530,725,600,1379
2021-02-19 11:57:01 UTC,1021,22,252,,731,530,725,600,1379
2021-02-19 12:57:01 UTC,1022,22,275,,731,530,725,600,1379
2021-02-19 13:57:01 UTC,1023,32,307,,731,530,725,600,1379
2021-02-19 14:57:01 UTC,1024,43,350,,731,530,725,600,1379
2021-02-19 15:57:01 UTC,1025,34,384,,731,530,725,600,1379
2021-02-19 16:57:01 UTC,1026,17,405,,731,530,725,600,1379
2021-02-19 17:57:01 UTC,1027,48,453,,731,530,725,600,1379
2021-02-19 18:57:01 UTC,1028,27,480,,731,530,725,600,1379
2021-02-19 19:57:01 UTC,1029,25,505,,731,530,725,600,1379
2021-02-19 20:57:01 UTC,1030,0,505,,731,530,725,600,1379
2021-02-19 21:57:01 UTC,1031,0,505,,731,530,725,600,1379
2021-02-19 22:57:01 UTC,1032,,,505,,,,,
2021-02-19 23:57:01 UTC,1033,0,0,,505,731,530,725,600
2021-02-20 00:57:01 UTC,1034,0,0,,505,731,530,725,600
2021-02-20 01:57:01 UTC,1035,0,0,,505,731,530,725,600
2021-02-20 02:57:01 UTC,1036,0,0,,505,731,530,725,600
2021-02-20 03:57:01 UTC,1037,0,0,,505,731,530,725,600
2021-02-20 04:57:01 UTC,1038,1,1,,505,731,530,725,600
2021-02-20 05:57:01 UTC,1039,0,1,,505,731,530,725,600
2021-02-20 06:57:01 UTC,1040,0,1,,505,731,530,725,600
2021-02-20 07:57:01 UTC,1041,0,1,,505,731,530,725,600
2021-02-20 08:57:01 UTC,1042,0,1,,505,731,530,725,600
2021-02-20 09:57:01 UTC,1043,0,1,,505,731,530,725,600
2021-02-20 10:57:01 UTC,1044,0,1,,505,731,530,725,600
2021-02-20 11:57:01 UTC,1045,0,1,,505,731,530,725,600
2021-02-20 12:57:01 UTC,1046,0,1,,505,731,530,725,600
2021-02-20 13:57:01 UTC,1047,0,1,,505,731,530,725,600
2021-02-20 14:57:01 UTC,1048,0,1,,505,731,530,725,600
2021-02-20 15:57:01 UTC,1049,0,1,,505,731,530,725,600
2021-02-20 16:57:01 UTC,1050,74,77,,505,731,530,725,600
2021-02-20 17:57:01 UTC,1051,55,132,,505,731,530,725,600
2021-02-20 18:57:01 UTC,1052,29,161,,505,731,530,725,600
2021-02-20 19:57:01 UTC,1053,7,168,,505,731,530,725,600
2021-02-20 20:57:01 UTC,1054,10,179,,505,731,530,725,600
2021-02-20 21:57:01 UTC,1055,4,183,,505,731,530,725,600
2021-02-20 22:57:01 UTC,1056,,,183,,,,,
2021-02-20 23:57:01 UTC,1057,1,1,,186,505,731,530,725
2021-02-21 00:57:01 UTC,1058,0,1,,186,505,731,530,725
2021-02-21 01:57:01 UTC,1059,1,2,,186,505,731,530,725
2021-02-21 02:57:01 UTC,1060,0,2,,186,505,731,530,725
2021-02-21 03:57:01 UTC,1061,0,2,,186,505,731,530,725
2021-02-21 04:57:01 UTC,1062,0,2,,186,505,731,530,725
2021-02-21 05:57:01 UTC,1063,8,10,,186,505,731,530,725
2021-02-21 06:57:01 UTC,1064,17,27,,186,505,731,530,725
2021-02-21 07:57:01 UTC,1065,43,70,,186,505,731,530,725
2021-02-21 08:57:01 UTC,1066,100,184,,186,505,731,530,725
2021-02-21 09:57:01 UTC,1067,131,315,,186,505,731,530,725
2021-02-21 10:57:01 UTC,1068,139,454,,186,505,731,530,725
2021-02-21 11:57:01 UTC,1069,172,626,,186,505,731,530,725
2021-02-21 12:57:01 UTC,1070,133,759,,186,505,731,530,725
2021-02-21 13:57:01 UTC,1071,84,843,,186,505,731,530,725
2021-02-21 14:57:01 UTC,1072,100,943,,186,505,731,530,725
2021-02-21 15:57:01 UTC,1073,96,1039,,186,505,731,530,725
2021-02-21 16:57:01 UTC,1074,59,1102,,186,505,731,530,725
