created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2021-02-18 00:57:01 UTC,2303,1,1,,0,0,0,0,1554
2021-02-18 01:57:01 UTC,2304,0,1,,0,0,0,0,1554
2021-02-18 02:57:01 UTC,2305,0,1,,0,0,0,0,1554
2021-02-18 03:57:01 UTC,2306,0,1,,4,0,0,0,1554
2021-02-18 04:57:01 UTC,2307,11,12,,0,0,0,0,1554
2021-02-18 05:57:01 UTC,2308,32,44,,0,0,0,0,1554
2021-02-18 06:57:01 UTC,2309,94,138,,0,0,0,0,1554
2021-02-18 07:57:01 UTC,2310,198,336,,4,0,0,0,1554
2021-02-18 08:57:01 UTC,2311,188,561,,0,0,0,0,1554
2021-02-18 09:57:01 UTC,2312,136,697,,0,0,0,0,1554
2021-02-18 10:57:01 UTC,2313,146,843,,0,0,0,0,1554
2021-02-18 11:57:01 UTC,2314,166,1009,,4,0,0,0,1554
2021-02-18 12:57:01 UTC,2315,186,1206,,0,0,0,0,1554
2021-02-18 13:57:01 UTC,2316,145,1351,,0,0,0,0,1554
2021-02-18 14:57:01 UTC,2317,188,1539,,0,0,0,0,1554
2021-02-18 15:57:01 UTC,2318,185,1724,,4,0,0,0,1554
2021-02-18 16:57:01 UTC,2319,193,1936,,0,0,0,0,1554
2021-02-18 17:57:01 UTC,2320,222,2158,,0,0,0,0,1554
2021-02-18 18:57:01 UTC,2321,159,2317,,0,0,0,0,1554
2021-02-18 19:57:01 UTC,2322,90,2407,,4,0,0,0,1554
2021-02-18 20:57:01 UTC,2323,43,2457,,0,0,0,0,1554
2021-02-18 21:57:01 UTC,2324,15,2472,,3.9,0,0,0,1554
2021-02-18 22:57:01 UTC,2325,,,2472,,,,,
2021-02-18 23:57:01 UTC,2326,1,1,,0,0,0,0,2482
2021-02-19 00:57:01 UTC,2327,1,2,,0,0,0,0,2482
2021-02-19 01:57:01 UTC,2328,1,3,,0,0,0,0,2482
2021-02-19 02:57:01 UTC,2329,0,3,,0,0,0,0,2482
2021-02-19 03:57:01 UTC,2330,0,3,,4,0,0,0,2482
2021-02-19 04:57:01 UTC,2331,4,7,,0,0,0,0,2482
2021-02-19 05:57:01 UTC,2332,30,37,,0,0,0,0,2482
2021-02-19 06:57:01 UTC,2333,80,117,,0,0,0,0,2482
2021-02-19 07:57:01 UTC,2334,167,284,,4,0,0,0,2482
2021-02-19 08:57:01 UTC,2335,159,471,,0,0,0,1,2482
2021-02-19 09:57:01 UTC,2336,133,604,,0,0,0,1,2482
2021-02-19 10:57:01 UTC,2337,141,745,,0,0,0,1,2482
2021-02-19 11:57:01 UTC,2338,162,907,,4,0,0,1,2482
2021-02-19 12:57:01 UTC,2339,150,1072,,0,0,0,1,2482
2021-02-19 13:57:01 UTC,2340,110,1182,,0,0,0,1,2482
