created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2022-01-01 00:57:01 UTC,7006,0,0,,0,0,0,0,131
2022-01-01 01:57:01 UTC,7007,0,0,,0,0,0,0,131
2022-01-01 02:57:01 UTC,7008,0,0,,0,0,0,0,131
2022-01-01 03:57:01 UTC,7009,0,0,,3.9,0,0,0,131
2022-01-01 04:57:01 UTC,7010,0,0,,0,0,0,0,131
2022-01-01 05:57:01 UTC,7011,0,0,,0,0,0,0,131
2022-01-01 06:57:01 UTC,7012,0,0,,0,0,0,0,131
2022-01-01 07:57:01 UTC,7013,3,3,,3.9,0,0,0,131
2022-01-01 08:57:01 UTC,7014,4,8,,0,0,0,0,131
2022-01-01 09:57:01 UTC,7015,9,17,,0,0,0,0,131
2022-01-01 10:57:01 UTC,7016,27,44,,0,0,0,0,131
2022-01-01 11:57:01 UTC,7017,6,50,,3.9,0,0,0,131
2022-01-01 12:57:01 UTC,7018,6,59,,0,0,0,0,131
2022-01-01 13:57:01 UTC,7019,4,63,,0,0,0,0,131
2022-01-01 14:57:01 UTC,7020,8,71,,0,0,0,0,131
2022-01-01 15:57:01 UTC,7021,8,79,,3.9,0,0,0,131
2022-01-01 16:57:01 UTC,7022,8,87,,0,0,0,0,131
2022-01-01 17:57:01 UTC,7023,3,90,,0,0,0,0,131
2022-01-01 18:57:01 UTC,7024,1,91,,0,0,0,0,131
2022-01-01 19:57:01 UTC,7025,1,92,,3.9,0,0,0,131
2022-01-01 20:57:01 UTC,7026,1,93,,0,0,0,0,131
2022-01-01 21:57:01 UTC,7027,1,94,,3.9,0,0,0,131
2022-01-01 22:57:01 UTC,7028,,,94,,,,,
