created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2021-09-01 00:57:01 UTC,4082,0,3,,0,0,0,0,284
2021-09-01 01:57:01 UTC,4083,0,3,,0,0,0,0,284
2021-09-01 02:57:01 UTC,4084,4,7,,3.9,0,0,0,284
2021-09-01 03:57:01 UTC,4085,6,14,,0,0,0,0,284
2021-09-01 04:57:01 UTC,4086,39,53,,0,0,0,0,284
2021-09-01 05:57:01 UTC,4087,22,75,,0,0,0,0,284
2021-09-01 06:57:01 UTC,4088,32,107,,3.9,0,0,0,284
2021-09-01 07:57:01 UTC,4089,38,147,,0,0,0,0,284
2021-09-01 08:57:01 UTC,4090,29,176,,0,0,0,0,284
2021-09-01 09:57:01 UTC,4091,12,188,,0,0,0,0,284
2021-09-01 10:57:01 UTC,4092,13,201,,0,0,0,0,284
2021-09-01 11:57:01 UTC,4093,16,217,,0,0,0,0,284
2021-09-01 12:57:01 UTC,4094,8,225,,0,0,0,0,284
2021-09-01 13:57:01 UTC,4095,20,245,,0,0,0,0,284
2021-09-01 14:57:01 UTC,4096,11,256,,0,0,0,0,284
2021-09-01 15:57:01 UTC,4097,19,275,,0,0,0,0,284
2021-09-01 16:57:01 UTC,4098,13,288,,0,0,0,0,284
2021-09-01 17:57:01 UTC,4099,10,298,,0,0,0,0,284
2021-09-01 18:57:01 UTC,4100,7,305,,0,0,0,0,284
2021-09-01 19:57:01 UTC,4101,9,314,,0,0,0,0,284
2021-09-01 20:57:01 UTC,4102,4,318,,3.9,0,0,0,284
2021-09-01 21:57:01 UTC,4103,,,318,,,,,
2021-09-01 22:57:01 UTC,4104,0,0,,0,0,0,0,324
2021-09-01 23:57:01 UTC,4105,0,0,,0,0,0,0,324
2021-09-02 00:57:01 UTC,4106,0,0,,0,0,0,0,324
2021-09-02 01:57:01 UTC,4107,0,0,,0,0,0,0,324
2021-09-02 02:57:01 UTC,4108,2,2,,3.9,0,0,0,324
2021-09-02 03:57:01 UTC,4109,2,4,,0,0,0,0,324
2021-09-02 04:57:01 UTC,4110,5,9,,0,0,0,0,324
2021-09-02 05:57:01 UTC,4111,11,20,,0,0,0,0,324
2021-09-02 06:57:01 UTC,4112,22,42,,3.9,0,0,0,324
2021-09-02 07:57:01 UTC,4113,17,60,,0,0,0,0,324
2021-09-02 08:57:01 UTC,4114,15,75,,0,0,0,0,324
2021-09-02 09:57:01 UTC,4115,15,90,,0,0,0,0,324
2021-09-02 10:57:01 UTC,4116,14,104,,0,0,0,0,324
2021-09-02 11:57:01 UTC,4117,19,123,,0,0,0,0,324
2021-09-02 12:57:01 UTC,4118,3,126,,0,0,0,0,324
