created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2022-04-01 00:57:01 UTC,9166,0,0,,0,0,0,0,119
2022-04-01 01:57:01 UTC,9167,0,0,,0,0,0,0,119
2022-04-01 02:57:01 UTC,9168,1,1,,3.9,0,0,0,119
2022-04-01 03:57:01 UTC,9169,1,2,,0,0,0,0,119
2022-04-01 04:57:01 UTC,9170,6,8,,0,0,0,0,119
2022-04-01 05:57:01 UTC,9171,10,18,,0,0,0,0,119
2022-04-01 06:57:01 UTC,9172,10,28,,3.9,0,0,0,119
2022-04-01 07:57:01 UTC,9173,2,30,,0,0,0,0,119
2022-04-01 08:57:01 UTC,9174,5,35,,0,0,0,0,119
2022-04-01 09:57:01 UTC,9175,7,42,,0,0,0,0,119
2022-04-01 10:57:01 UTC,9176,2,44,,3.9,0,0,0,119
2022-04-01 11:57:01 UTC,9177,6,50,,0,0,0,0,119
2022-04-01 12:57:01 UTC,9178,2,52,,0,0,0,0,119
2022-04-01 13:57:01 UTC,9179,2,54,,0,0,0,0,119
2022-04-01 14:57:01 UTC,9180,4,58,,3.9,0,0,0,119
2022-04-01 15:57:01 UTC,9181,11,70,,0,0,0,0,119
2022-04-01 16:57:01 UTC,9182,6,76,,0,0,0,0,119
2022-04-01 17:57:01 UTC,9183,10,86,,0,0,0,0,119
2022-04-01 18:57:01 UTC,9184,8,94,,3.9,0,0,0,119
2022-04-01 19:57:01 UTC,9185,2,97,,0,0,0,0,119
2022-04-01 20:57:01 UTC,9186,1,98,,3.9,0,0,0,119
2022-04-01 21:57:01 UTC,9187,,,98,,,,,
