created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2021-05-01 00:57:01 UTC,1130,0,0,,0,0,0,0,948
2021-05-01 01:57:01 UTC,1131,0,0,,0,0,0,0,948
2021-05-01 02:57:01 UTC,1132,0,0,,4,0,0,0,948
2021-05-01 03:57:01 UTC,1133,0,0,,0,0,0,0,948
2021-05-01 04:57:01 UTC,1134,3,3,,0,0,0,0,948
2021-05-01 05:57:01 UTC,1135,3,6,,0,0,0,0,948
2021-05-01 06:57:01 UTC,1136,5,11,,3.9,0,0,0,948
2021-05-01 07:57:01 UTC,1137,13,24,,0,0,0,0,948
2021-05-01 08:57:01 UTC,1138,31,55,,0,0,0,0,948
2021-05-01 09:57:01 UTC,1139,34,89,,0,0,0,0,948
2021-05-01 10:57:01 UTC,1140,32,121,,4,0,0,0,948
2021-05-01 11:57:01 UTC,1141,16,137,,0,0,0,0,948
2021-05-01 12:57:01 UTC,1142,11,148,,0,0,0,0,948
2021-05-01 13:57:01 UTC,1143,8,156,,0,0,0,0,948
2021-05-01 14:57:01 UTC,1144,5,161,,3.9,0,0,0,948
2021-05-01 15:57:01 UTC,1145,4,166,,0,0,0,0,948
2021-05-01 16:57:01 UTC,1146,10,176,,0,0,0,0,948
2021-05-01 17:57:01 UTC,1147,11,187,,0,0,0,0,948
2021-05-01 18:57:01 UTC,1148,7,194,,3.9,0,0,0,948
2021-05-01 19:57:01 UTC,1149,4,198,,0,0,0,0,948
2021-05-01 20:57:01 UTC,1150,1,199,,4,0,0,0,948
2021-05-01 21:57:01 UTC,1151,,,199,,,,,
2021-05-01 22:57:01 UTC,1152,0,0,,0,0,0,0,200
2021-05-01 23:57:01 UTC,1153,0,0,,0,0,0,0,200
2021-05-02 00:57:01 UTC,1154,0,0,,0,0,0,0,200
2021-05-02 01:57:01 UTC,1155,0,0,,0,0,0,0,200
2021-05-02 02:57:01 UTC,1156,0,0,,4,0,0,0,200
2021-05-02 03:57:01 UTC,1157,0,0,,0,0,0,0,200
2021-05-02 04:57:01 UTC,1158,3,3,,0,0,0,0,200
2021-05-02 05:57:01 UTC,1159,4,7,,0,0,0,0,200
2021-05-02 06:57:01 UTC,1160,6,13,,3.9,0,0,0,200
2021-05-02 07:57:01 UTC,1161,25,39,,0,0,0,0,200
2021-05-02 08:57:01 UTC,1162,21,60,,0,0,0,0,200
2021-05-02 09:57:01 UTC,1163,44,104,,0,0,0,0,200
2021-05-02 10:57:01 UTC,1164,46,150,,4,0,0,0,200
2021-05-02 11:57:01 UTC,1165,32,185,,0,0,0,0,200
2021-05-02 12:57:01 UTC,1166,22,207,,0,0,0,0,200
2021-05-02 13:57:01 UTC,1167,30,237,,0,0,0,0,200
2021-05-02 14:57:01 UTC,1168,22,259,,3.9,0,0,0,200
2021-05-02 15:57:01 UTC,1169,47,307,,0,0,0,0,200
2021-05-02 16:57:01 UTC,1170,38,345,,0,0,0,0,200
2021-05-02 17:57:01 UTC,1171,22,367,,0,0,0,0,200
2021-05-02 18:57:01 UTC,1172,14,381,,3.9,0,0,0,200
