created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2021-02-18 00:57:01 UTC,2735,0,1,,0,0,0,0,0
2021-02-18 01:57:01 UTC,2736,0,1,,0,0,0,0,0
2021-02-18 02:57:01 UTC,2737,0,1,,0,0,0,0,0
2021-02-18 03:57:01 UTC,2738,0,1,,3.8,0,0,0,1
2021-02-18 04:57:01 UTC,2739,3,4,,0,0,0,0,0
2021-02-18 05:57:01 UTC,2740,11,15,,0,0,0,0,0
2021-02-18 06:57:01 UTC,2741,32,47,,0,0,0,0,0
2021-02-18 07:57:01 UTC,2742,77,124,,3.9,0,0,0,1
2021-02-18 08:57:01 UTC,2743,85,214,,0,0,0,0,0
2021-02-18 09:57:01 UTC,2744,76,290,,0,0,0,0,0
2021-02-18 10:57:01 UTC,2745,89,379,,0,0,0,0,0
2021-02-18 11:57:01 UTC,2746,95,474,,3.9,0,0,0,1
2021-02-18 12:57:01 UTC,2747,119,597,,0,0,0,0,0
2021-02-18 13:57:01 UTC,2748,81,678,,0,0,0,0,0
2021-02-18 14:57:01 UTC,2749,53,731,,0,0,0,0,0
2021-02-18 15:57:01 UTC,2750,46,777,,3.8,0,0,0,1
2021-02-18 16:57:01 UTC,2751,50,827,,0,0,0,0,0
2021-02-18 17:57:01 UTC,2752,41,868,,0,0,0,0,0
2021-02-18 18:57:01 UTC,2753,10,878,,0,0,0,0,0
2021-02-18 19:57:01 UTC,2754,9,887,,3.7,0,0,0,1
2021-02-18 20:57:01 UTC,2755,1,888,,0,0,0,0,0
2021-02-18 21:57:01 UTC,2756,0,888,,3.7,0,0,0,1
2021-02-18 22:57:01 UTC,2757,,,888,,,,,
2021-02-18 23:57:01 UTC,2758,0,0,,0,0,0,0,0
2021-02-19 00:57:01 UTC,2759,0,0,,0,0,0,0,0
2021-02-19 01:57:01 UTC,2760,0,0,,0,0,0,0,0
2021-02-19 02:57:01 UTC,2761,0,0,,0,0,0,0,0
2021-02-19 03:57:01 UTC,2762,0,0,,3.7,0,0,0,1
2021-02-19 04:57:01 UTC,2763,4,4,,0,0,0,2,0
2021-02-19 05:57:01 UTC,2764,4,8,,0,0,0,2,0
2021-02-19 06:57:01 UTC,2765,31,39,,0,0,0,2,0
2021-02-19 07:57:01 UTC,2766,65,104,,3.9,0,0,2,3
2021-02-19 08:57:01 UTC,2767,59,163,,0,0,0,2,0
2021-02-19 09:57:01 UTC,2768,86,249,,0,0,0,2,0
2021-02-19 10:57:01 UTC,2769,76,325,,0,0,0,2,0
2021-02-19 11:57:01 UTC,2770,61,386,,3.8,0,0,2,1
2021-02-19 12:57:01 UTC,2771,67,454,,0,0,0,2,0
2021-02-19 13:57:01 UTC,2772,62,516,,0,0,0,2,0
2021-02-19 14:57:01 UTC,2773,55,571,,0,0,0,2,0
2021-02-19 15:57:01 UTC,2774,58,629,,3.8,0,0,2,1
2021-02-19 16:57:01 UTC,2775,70,700,,0,0,0,3,0
2021-02-19 17:57:01 UTC,2776,41,741,,0,0,0,3,0
2021-02-19 18:57:01 UTC,2777,22,763,,0,0,0,3,0
2021-02-19 19:57:01 UTC,2778,6,769,,3.8,0,0,3,2
2021-02-19 20:57:01 UTC,2779,0,769,,0,0,0,3,0
2021-02-19 21:57:01 UTC,2780,0,769,,3.8,0,0,3,1
