created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2020-12-30 00:57:01 UTC,1535,0,0,,0,0,0,0,0
2020-12-30 01:57:01 UTC,1536,0,0,,0,0,0,0,0
2020-12-30 02:57:01 UTC,1537,0,0,,0,0,0,0,0
2020-12-30 03:57:01 UTC,1538,0,0,,3.8,0,0,0,1
2020-12-30 04:57:01 UTC,1539,1,1,,0,0,0,0,0
2020-12-30 05:57:01 UTC,1540,1,2,,0,0,0,0,0
2020-12-30 06:57:01 UTC,1541,3,5,,0,0,0,0,0
2020-12-30 07:57:01 UTC,1542,6,11,,3.8,0,0,0,1
2020-12-30 08:57:01 UTC,1543,18,29,,0,0,0,0,0
2020-12-30 09:57:01 UTC,1544,27,56,,0,0,0,0,0
2020-12-30 10:57:01 UTC,1545,51,107,,0,0,0,0,0
2020-12-30 11:57:01 UTC,1546,48,155,,3.8,0,0,0,1
2020-12-30 12:57:01 UTC,1547,5,160,,0,0,0,0,0
2020-12-30 13:57:01 UTC,1548,9,169,,0,0,0,0,0
2020-12-30 14:57:01 UTC,1549,15,184,,0,0,0,0,0
2020-12-30 15:57:01 UTC,1550,14,198,,3.8,0,0,0,1
2020-12-30 16:57:01 UTC,1551,14,212,,0,0,0,0,0
2020-12-30 17:57:01 UTC,1552,5,217,,0,0,0,0,0
2020-12-30 18:57:01 UTC,1553,7,224,,0,0,0,0,0
2020-12-30 19:57:01 UTC,1554,2,226,,3.8,0,0,0,1
2020-12-30 20:57:01 UTC,1555,0,226,,0,0,0,0,0
2020-12-30 21:57:01 UTC,1556,0,226,,3.8,0,0,0,1
2020-12-30 22:57:01 UTC,1557,,,226,,,,,
2020-12-30 23:57:01 UTC,1558,0,0,,0,0,0,0,0
2020-12-31 00:57:01 UTC,1559,0,0,,0,0,0,0,0
2020-12-31 01:57:01 UTC,1560,0,0,,0,0,0,0,0
2020-12-31 02:57:01 UTC,1561,0,0,,0,0,0,0,0
2020-12-31 03:57:01 UTC,1562,0,0,,3.8,0,0,0,1
2020-12-31 04:57:01 UTC,1563,0,0,,0,0,0,0,0
2020-12-31 05:57:01 UTC,1564,2,2,,0,0,0,0,0
2020-12-31 06:57:01 UTC,1565,5,7,,0,0,0,0,0
2020-12-31 07:57:01 UTC,1566,6,13,,3.8,0,0,0,1
2020-12-31 08:57:01 UTC,1567,28,47,,0,0,0,0,0
2020-12-31 09:57:01 UTC,1568,40,87,,0,0,0,0,0
2020-12-31 10:57:01 UTC,1569,62,149,,0,0,0,0,0
2020-12-31 11:57:01 UTC,1570,65,214,,3.9,0,0,0,1
2020-12-31 12:57:01 UTC,1571,72,292,,0,0,0,0,0
2020-12-31 13:57:01 UTC,1572,82,374,,0,0,0,0,0
2020-12-31 14:57:01 UTC,1573,102,476,,0,0,0,0,0
2020-12-31 15:57:01 UTC,1574,48,524,,3.8,0,0,0,1
2020-12-31 16:57:01 UTC,1575,9,533,,0,0,0,0,0
2020-12-31 17:57:01 UTC,1576,2,535,,0,0,0,0,0
2020-12-31 18:57:01 UTC,1577,1,536,,0,0,0,0,0
2020-12-31 19:57:01 UTC,1578,3,539,,3.8,0,0,0,1
2020-12-31 20:57:01 UTC,1579,0,539,,0,0,0,0,0
2020-12-31 21:57:01 UTC,1580,0,539,,3.8,0,0,0,1
2020-12-31 22:57:01 UTC,1581,,,539,,,,,
2020-12-31 23:57:01 UTC,1582,0,0,,0,0,0,0,0
2021-01-01 00:57:01 UTC,1583,0,0,,0,0,0,0,0
2021-01-01 01:57:01 UTC,1584,0,0,,0,0,0,0,0
2021-01-01 02:57:01 UTC,1585,0,0,,0,0,0,0,0
2021-01-01 03:57:01 UTC,1586,0,0,,3.8,0,0,0,1
2021-01-01 04:57:01 UTC,1587,0,0,,0,0,0,0,0
2021-01-01 05:57:01 UTC,1588,0,0,,0,0,0,0,0
2021-01-01 06:57:01 UTC,1589,0,0,,0,0,0,0,0
