created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2022-05-01 00:57:01 UTC,11046,0,0,,0,0,0,0,2350
2022-05-01 01:57:01 UTC,11047,0,0,,0,0,0,0,2350
2022-05-01 02:57:01 UTC,11048,0,0,,3.9,0,0,0,2350
2022-05-01 03:57:01 UTC,11049,0,0,,0,0,0,0,2350
2022-05-01 04:57:01 UTC,11050,5,5,,0,0,0,0,2350
2022-05-01 05:57:01 UTC,11051,44,49,,0,0,0,0,2350
2022-05-01 06:57:01 UTC,11052,72,121,,3.9,0,0,0,2350
2022-05-01 07:57:01 UTC,11053,132,257,,0,0,0,0,2350
2022-05-01 08:57:01 UTC,11054,145,402,,0,0,0,0,2350
2022-05-01 09:57:01 UTC,11055,98,500,,0,0,0,0,2350
2022-05-01 10:57:01 UTC,11056,121,621,,4,0,0,0,2350
2022-05-01 11:57:01 UTC,11057,81,704,,0,0,0,0,2350
2022-05-01 12:57:01 UTC,11058,78,782,,0,0,0,0,2350
2022-05-01 13:57:01 UTC,11059,101,883,,0,0,0,0,2350
2022-05-01 14:57:01 UTC,11060,142,1025,,0,0,0,0,2350
2022-05-01 15:57:01 UTC,11061,158,1183,,0,0,0,0,2350
2022-05-01 16:57:01 UTC,11062,130,1313,,0,0,0,0,2350
2022-05-01 17:57:01 UTC,11063,71,1384,,0,0,0,0,2350
2022-05-01 18:57:01 UTC,11064,11,1395,,0,0,0,0,2350
2022-05-01 19:57:01 UTC,11065,0,1395,,0,0,0,0,2350
2022-05-01 20:57:01 UTC,11066,4,1399,,3.9,0,0,0,2350
2022-05-01 21:57:01 UTC,11067,,,1399,,,,,
2022-05-01 22:57:01 UTC,11068,0,0,,0,0,0,0,1399
2022-05-01 23:57:01 UTC,11069,0,0,,0,0,0,0,1399
2022-05-02 00:57:01 UTC,11070,0,0,,0,0,0,0,1399
2022-05-02 01:57:01 UTC,11071,0,0,,0,0,0,0,1399
2022-05-02 02:57:01 UTC,11072,0,0,,3.9,0,0,0,1399
2022-05-02 03:57:01 UTC,11073,2,2,,0,0,0,0,1399
2022-05-02 04:57:01 UTC,11074,16,18,,0,0,0,0,1399
2022-05-02 05:57:01 UTC,11075,25,43,,0,0,0,0,1399
2022-05-02 06:57:01 UTC,11076,51,94,,4,0,0,0,1399
2022-05-02 07:57:01 UTC,11077,87,185,,0,0,1,0,1399
2022-05-02 08:57:01 UTC,11078,126,311,,0,0,1,0,1399
2022-05-02 09:57:01 UTC,11079,135,446,,0,0,1,0,1399
2022-05-02 10:57:01 UTC,11080,130,576,,0,0,1,0,1399
2022-05-02 11:57:01 UTC,11081,81,657,,0,0,1,0,1399
2022-05-02 12:57:01 UTC,11082,93,750,,0,0,1,0,1399
2022-05-02 13:57:01 UTC,11083,77,827,,0,0,1,0,1399
2022-05-02 14:57:01 UTC,11084,96,923,,0,0,1,0,1399
2022-05-02 15:57:01 UTC,11085,105,1028,,0,0,1,0,1399
2022-05-02 16:57:01 UTC,11086,68,1096,,0,0,1,0,1399
2022-05-02 17:57:01 UTC,11087,16,1112,,0,0,1,0,1399
2022-05-02 18:57:01 UTC,11088,5,1117,,0,0,1,0,1399
2022-05-02 19:57:01 UTC,11089,2,1119,,0,0,1,0,1399
2022-05-02 20:57:01 UTC,11090,0,1119,,3.9,0,1,0,1399
2022-05-02 21:57:01 UTC,11091,,,1119,,,,,
