created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2021-08-01 00:57:01 UTC,4717,4,24,,0,0,0,0,613
2021-08-01 01:57:01 UTC,4718,0,24,,0,0,0,0,613
2021-08-01 02:57:01 UTC,4719,2,26,,0,0,0,0,613
2021-08-01 03:57:01 UTC,4720,4,30,,0,0,0,0,613
2021-08-01 04:57:01 UTC,4721,4,34,,0,0,0,0,613
2021-08-01 05:57:01 UTC,4722,6,40,,0,0,0,0,613
2021-08-01 06:57:01 UTC,4723,8,48,,0,0,0,0,613
2021-08-01 07:57:01 UTC,4724,20,68,,0,0,0,0,613
2021-08-01 08:57:01 UTC,4725,22,90,,0,0,0,0,613
2021-08-01 09:57:01 UTC,4726,27,117,,0,0,0,0,613
2021-08-01 10:57:01 UTC,4727,64,181,,0,0,0,0,613
2021-08-01 11:57:01 UTC,4728,83,264,,0,0,0,0,613
2021-08-01 12:57:01 UTC,4729,63,327,,0,0,0,0,613
2021-08-01 13:57:01 UTC,4730,273,600,,0,0,0,0,613
2021-08-01 14:57:01 UTC,4731,57,657,,0,0,0,0,613
2021-08-01 15:57:01 UTC,4732,35,692,,0,0,0,0,613
2021-08-01 16:57:01 UTC,4733,18,710,,0,0,0,0,613
2021-08-01 17:57:01 UTC,4734,32,742,,0,0,0,0,613
2021-08-01 18:57:01 UTC,4735,16,758,,0,0,0,0,613
2021-08-01 19:57:01 UTC,4736,18,776,,0,0,0,0,613
2021-08-01 20:57:01 UTC,4737,12,788,,0,0,0,0,613
2021-08-01 21:57:01 UTC,4738,,,788,,,,,
