created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2021-08-01 00:57:01 UTC,3074,2,5,,0,0,0,0,229
2021-08-01 01:57:01 UTC,3075,1,6,,0,0,0,0,229
2021-08-01 02:57:01 UTC,3076,1,7,,0,0,0,0,229
2021-08-01 03:57:01 UTC,3077,0,7,,0,0,0,0,229
2021-08-01 04:57:01 UTC,3078,3,10,,0,0,0,0,229
2021-08-01 05:57:01 UTC,3079,8,18,,0,0,0,0,229
2021-08-01 06:57:01 UTC,3080,16,34,,0,0,0,0,229
2021-08-01 07:57:01 UTC,3081,12,46,,0,0,0,0,229
2021-08-01 08:57:01 UTC,3082,18,64,,0,0,0,0,229
2021-08-01 09:57:01 UTC,3083,10,74,,0,0,0,0,229
2021-08-01 10:57:01 UTC,3084,15,89,,0,0,0,0,229
2021-08-01 11:57:01 UTC,3085,8,97,,0,0,0,0,229
2021-08-01 12:57:01 UTC,3086,7,104,,0,0,0,0,229
2021-08-01 13:57:01 UTC,3087,7,111,,0,0,0,0,229
2021-08-01 14:57:01 UTC,3088,12,123,,0,0,0,0,229
2021-08-01 15:57:01 UTC,3089,13,136,,0,0,0,0,229
2021-08-01 16:57:01 UTC,3090,21,157,,0,0,0,0,229
2021-08-01 17:57:01 UTC,3091,26,183,,0,0,0,0,229
2021-08-01 18:57:01 UTC,3092,14,197,,0,0,0,0,229
2021-08-01 19:57:01 UTC,3093,10,207,,0,0,0,0,229
2021-08-01 20:57:01 UTC,3094,8,215,,4,0,0,0,229
2021-08-01 21:57:01 UTC,3095,,,215,,,,,
2021-08-01 22:57:01 UTC,3096,1,1,,0,0,0,0,218
2021-08-01 23:57:01 UTC,3097,0,1,,0,0,0,0,218
2021-08-02 00:57:01 UTC,3098,1,2,,0,0,0,0,218
2021-08-02 01:57:01 UTC,3099,0,2,,0,0,0,0,218
2021-08-02 02:57:01 UTC,3100,0,2,,0,0,0,0,218
2021-08-02 03:57:01 UTC,3101,1,3,,0,0,0,0,218
2021-08-02 04:57:01 UTC,3102,2,5,,0,0,0,0,218
2021-08-02 05:57:01 UTC,3103,6,11,,0,0,0,0,218
2021-08-02 06:57:01 UTC,3104,7,18,,0,0,0,0,218
2021-08-02 07:57:01 UTC,3105,10,28,,0,0,0,0,218
2021-08-02 08:57:01 UTC,3106,8,36,,0,0,0,0,218
2021-08-02 09:57:01 UTC,3107,16,52,,0,0,0,0,218
2021-08-02 10:57:01 UTC,3108,16,68,,0,0,0,0,218
2021-08-02 11:57:01 UTC,3109,23,91,,0,0,0,0,218
2021-08-02 12:57:01 UTC,3110,22,113,,0,0,0,0,218
2021-08-02 13:57:01 UTC,3111,19,132,,0,0,0,0,218
2021-08-02 14:57:01 UTC,3112,20,152,,0,0,0,0,218
2021-08-02 15:57:01 UTC,3113,17,169,,0,0,0,0,218
2021-08-02 16:57:01 UTC,3114,26,195,,0,0,0,0,218
2021-08-02 17:57:01 UTC,3115,20,215,,0,0,0,0,218
2021-08-02 18:57:01 UTC,3116,17,232,,0,0,0,0,218
2021-08-02 19:57:01 UTC,3117,7,239,,0,0,0,0,218
2021-08-02 20:57:01 UTC,3118,9,248,,4,0,0,0,218
2021-08-02 21:57:01 UTC,3119,,,248,,,,,
