created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2020-12-30 00:57:01 UTC,1501,0,0,,0,0,0,0,0
2020-12-30 01:57:01 UTC,1502,0,0,,0,0,0,0,0
2020-12-30 02:57:01 UTC,1503,0,0,,0,0,0,0,0
2020-12-30 03:57:01 UTC,1504,0,0,,3.9,0,0,0,1
2020-12-30 04:57:01 UTC,1505,0,0,,0,0,0,0,0
2020-12-30 05:57:01 UTC,1506,0,0,,0,0,0,0,0
2020-12-30 06:57:01 UTC,1507,0,0,,0,0,0,0,0
2020-12-30 07:57:01 UTC,1508,4,4,,3.9,0,0,0,1
2020-12-30 08:57:01 UTC,1509,2,6,,0,0,0,0,0
2020-12-30 09:57:01 UTC,1510,2,8,,0,0,0,0,0
2020-12-30 10:57:01 UTC,1511,1,9,,0,0,0,0,0
2020-12-30 11:57:01 UTC,1512,4,13,,3.9,0,0,0,1
2020-12-30 12:57:01 UTC,1513,0,13,,0,0,0,0,0
2020-12-30 13:57:01 UTC,1514,0,13,,0,0,0,0,0
2020-12-30 14:57:01 UTC,1515,2,15,,0,0,0,0,0
2020-12-30 15:57:01 UTC,1516,1,16,,3.9,0,0,0,1
2020-12-30 16:57:01 UTC,1517,2,18,,0,0,0,0,0
2020-12-30 17:57:01 UTC,1518,0,18,,0,0,0,0,0
2020-12-30 18:57:01 UTC,1519,1,19,,0,0,0,0,0
2020-12-30 19:57:01 UTC,1520,0,19,,3.9,0,0,0,1
2020-12-30 20:57:01 UTC,1521,0,19,,0,0,0,3,0
2020-12-30 21:57:01 UTC,1522,0,19,19,3.8,0,0,3,1
2020-12-30 23:57:01 UTC,1523,0,0,,0,0,0,0,0
2020-12-31 00:57:01 UTC,1524,0,0,,0,0,0,0,0
2020-12-31 01:57:01 UTC,1525,0,0,,0,0,0,0,0
2020-12-31 02:57:01 UTC,1526,0,0,,0,0,0,0,0
2020-12-31 03:57:01 UTC,1527,0,0,,3.9,0,0,0,1
2020-12-31 04:57:01 UTC,1528,0,0,,0,0,0,0,0
2020-12-31 05:57:01 UTC,1529,0,0,,0,0,0,0,0
2020-12-31 06:57:01 UTC,1530,2,2,,0,0,0,0,0
2020-12-31 07:57:01 UTC,1531,0,2,,3.9,0,0,0,1
2020-12-31 08:57:01 UTC,1532,1,3,,0,0,0,0,0
2020-12-31 09:57:01 UTC,1533,1,4,,0,0,0,0,0
2020-12-31 10:57:01 UTC,1534,3,7,,0,0,0,0,0
2020-12-31 11:57:01 UTC,1535,6,13,,3.9,0,0,0,1
2020-12-31 12:57:01 UTC,1536,9,22,,0,0,0,0,0
2020-12-31 13:57:01 UTC,1537,9,31,,0,0,0,0,0
2020-12-31 14:57:01 UTC,1538,10,41,,0,0,0,0,0
2020-12-31 15:57:01 UTC,1539,4,45,,3.9,0,0,0,1
2020-12-31 16:57:01 UTC,1540,2,48,,0,0,1,0,0
2020-12-31 17:57:01 UTC,1541,11,59,,0,0,1,0,0
2020-12-31 18:57:01 UTC,1542,0,59,,0,0,1,0,0
2020-12-31 19:57:01 UTC,1543,0,59,,3.9,0,1,0,1
2020-12-31 20:57:01 UTC,1544,0,59,,0,0,1,3,0
2020-12-31 21:57:01 UTC,1545,0,59,59,3.9,0,1,3,1
2020-12-31 23:57:01 UTC,1546,0,0,,0,0,0,0,0
2021-01-01 00:57:01 UTC,1547,0,0,,0,0,0,0,0
2021-01-01 01:57:01 UTC,1548,0,0,,0,0,0,0,0
2021-01-01 02:57:01 UTC,1549,0,0,,0,0,0,0,0
2021-01-01 03:57:01 UTC,1550,0,0,,3.9,0,0,0,1
2021-01-01 04:57:01 UTC,1551,1,1,,0,0,0,0,0
2021-01-01 05:57:01 UTC,1552,0,1,,0,0,0,0,0
2021-01-01 06:57:01 UTC,1553,2,3,,0,0,0,0,0
2021-01-01 07:57:01 UTC,1554,0,3,,3.9,0,0,0,1
2021-01-01 08:57:01 UTC,1555,3,6,,0,0,0,0,0
2021-01-01 09:57:01 UTC,1556,4,10,,0,0,0,0,0
2021-01-01 10:57:01 UTC,1557,2,12,,0,0,0,0,0
2021-01-01 11:57:01 UTC,1558,6,18,,3.9,0,0,0,1
2021-01-01 12:57:01 UTC,1559,1,19,,0,0,0,0,0
2021-01-01 13:57:01 UTC,1560,7,26,,0,0,0,0,0
2021-01-01 14:57:01 UTC,1561,5,31,,0,0,0,0,0
2021-01-01 15:57:01 UTC,1562,24,55,,3.9,0,0,0,1
2021-01-01 16:57:01 UTC,1563,4,61,,0,0,0,0,0
2021-01-01 17:57:01 UTC,1564,4,65,,0,0,0,0,0
2021-01-01 18:57:01 UTC,1565,1,66,,0,0,0,0,0
2021-01-01 19:57:01 UTC,1566,0,66,,3.9,0,0,0,1
2021-01-01 20:57:01 UTC,1567,1,67,,0,0,0,3,0
2021-01-01 21:57:01 UTC,1568,0,67,67,3.8,0,0,3,1
2021-01-01 23:57:01 UTC,1569,0,0,,0,0,0,0,0
2021-01-02 00:57:01 UTC,1570,0,0,,0,0,0,0,0
2021-01-02 01:57:01 UTC,1571,0,0,,0,0,0,0,0
2021-01-02 02:57:01 UTC,1572,0,0,,0,0,0,0,0
2021-01-02 03:57:01 UTC,1573,0,0,,3.9,0,0,0,1
2021-01-02 04:57:01 UTC,1574,0,0,,0,0,0,0,0
2021-01-02 05:57:01 UTC,1575,0,0,,0,0,0,0,0
2021-01-02 06:57:01 UTC,1576,0,0,,0,0,0,0,0
2021-01-02 07:57:01 UTC,1577,0,0,,3.9,0,0,0,1
2021-01-02 08:57:01 UTC,1578,3,3,,0,0,0,0,0
2021-01-02 09:57:01 UTC,1579,21,24,,0,0,0,0,0
2021-01-02 10:57:01 UTC,1580,7,31,,0,0,0,0,0
2021-01-02 11:57:01 UTC,1581,25,56,,3.9,0,0,0,1
2021-01-02 12:57:01 UTC,1582,7,64,,0,0,0,0,0
2021-01-02 13:57:01 UTC,1583,9,73,,0,0,0,0,0
